# Constructed from biom file
#OTU ID	BB195	BB192	BB190	BB203	BB191	BB200	BB207	BB198	BB197	BB208	BB204	BB209	taxonomy
c9751ec5f9e49621a46bb63f134da1ec	20.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter
8002d7eff9ee853a136ac89333e0be3e	0.0	0.0	0.0	6.0	0.0	0.0	82.0	0.0	0.0	20.0	104.0	22.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_forest
2c0bc78275ae14e1cc6add6ec98d3a29	0.0	0.0	4.0	3.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Labraceae; g__Labrys; s__Labrys_monachus
eddd47b930e40655be1b4f79ceb15109	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
79be062838c70b4a6551d2f08ddeba72	3.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	2.0	10.0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
92a414fd7e6167354d513d30414333e7	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	36.0	2.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__uncultured_bacterium
fddcab82c5c0ad8a037545062ca24395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	37.0	53.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus
7279070d1ed82c1e427ff0960b22f868	37.0	36.0	130.0	7.0	28.0	27.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
d0497af590f0e70b36246b77586566b0	5.0	3.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__Rhodospirillaceae_bacterium
5e42f2cf0e8d74663c83b5eda5d36981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales
7992bfb2cda87e138d529457407f9b9a	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium
31085af2692c47fa8b0cb3f788e67418	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
ce28b34f167541608eef69bd99d30c82	0.0	0.0	2.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus_Xiphinematobacter; s__uncultured_Verrucomicrobia
53c988029c9959f0cd10b1c156d6a225	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	6.0	10.0	7.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_Acidobacteria
a0851ac950c532661e3bb4e378ead7e9	0.0	3.0	5.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured
9ad2d834330e7a23db92f5afffc45836	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
034647cc4bd7f6980b5a2149873899f7	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	18.0	7.0	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae
c88b55aaf10ccbc0b921616d1fbf101f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae
741ea3ae1d53e1ec6c572aa6f170040d	27.0	2.0	7.0	2.0	10.0	0.0	25.0	41.0	23.0	79.0	0.0	8.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia; s__Paraburkholderia_phenazinium
eec6c3bd2b5dfd1ebe9e41e8a76c3cee	103.0	21.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
91d742d002416aa53d97dd31a384a25c	0.0	0.0	9.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__uncultured
195c7a4063dd47b53359856708814a93	0.0	3.0	0.0	9.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_Firmicutes
ffd94163307caed3f4ab345cbc83acda	7.0	0.0	0.0	3.0	1.0	2.0	10.0	36.0	11.0	30.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Roseiarcus
5fe8ebca3f97982cd96234cd27c7ae82	2.0	2.0	0.0	0.0	3.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured
32e6b92d1b1890e046cf62564b878c7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	18.0	40.0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
b4594a7bd3e77c401152a4ac8eb7215c	0.0	0.0	106.0	83.0	26.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
274799b8579d46b9c30853bd08fba3fb	0.0	0.0	5.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_forest
37a5bc6b5811275ec83522afa565b534	0.0	0.0	0.0	4.0	0.0	4.0	16.0	0.0	7.0	8.0	3.0	13.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Occallatibacter
a25133790778c9d8760916cc7a32719c	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
d7b2a18e7aac9e04af40df685131d5ee	2.0	7.0	0.0	0.0	15.0	0.0	2.0	14.0	23.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium
96a5e4c4fa76abddf4b3a6da7c3b53d8	2.0	0.0	0.0	0.0	7.0	2.0	4.0	0.0	0.0	6.0	9.0	4.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia
a9b00e89e07c31d95d0cc355ca380d28	11.0	3.0	1.0	3.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Occallatibacter
c4fd316c0f5fa0a7d88e64e65f561fbe	6.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter
e96423678553c2ce24ab41a0a1e4e132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__uncultured_bacterium
d4464129a55ad87c83bb0e5b7e376bc6	12.0	3.0	3.0	0.0	0.0	0.0	6.0	7.0	6.0	14.0	6.0	3.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium
443a1a90463914266443b2426c4df585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	3.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group
3e64c28c5235651b75fa0f27f3c864b4	0.0	0.0	2.0	0.0	0.0	0.0	3.0	4.0	0.0	4.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium
830d766c109e86d68c40906116124dbb	0.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__bacterium_enrichment
cf99763b843b49e29b83bd8601441ebf	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	4.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidocella; s__uncultured_eubacterium
784d2d3af745fc87b38fde328af9ed31	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	5.0	0.0	0.0	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae
a8616c408fe2ce4fdbfbfd0cca752cb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_Holophaga
2159d3dceea302e1fe73a8895c55b576	12.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium
56a70d1d705514655ed4e17dc94cdd47	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__metagenome
b06cf4728eca06350d7963a9ebbeec86	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter
58fbdf075f623c7214559d1bbf68b66b	5.0	14.0	15.0	0.0	3.0	1.0	9.0	1.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Banisveld
a33cc70f644789dd848dcc0e82a15e77	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	32.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Acidipila; s__uncultured_bacterium
c8bf32a5bc3bbf578c4bc163bd9685f0	0.0	56.0	0.0	0.0	136.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
31d2c403a8376d0e69fc43986a2e4212	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
f8dbba926817b9cdc410cbd4fa571aa3	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	8.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__uncultured_bacterium
8edd677fbc701af8d8301b31f81c1936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	5.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Roseiarcus; s__uncultured_Alphaproteobacteria
0b45fdc4bd0691d8445c9812caa8d727	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	23.0	3.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella
2529343b3a257ef96ae93f448ccffa7e	22.0	2.0	0.0	0.0	4.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Occallatibacter
1299eb02107d0d3296a222e8cac3e900	11.0	5.0	0.0	0.0	0.0	0.0	7.0	1.0	3.0	3.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
6fb77f8dbf34b0bde87fd59c78ff7042	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	2.0	4.0	2.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium
bf7d8da10eba63e51b6df5c25d737470	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	8.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
452077e1a68b74e734aa695dfdec1232	7.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium
ef2ad5a44415ca39a4123de2199f5530	0.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus_Xiphinematobacter; s__uncultured_soil
f8c256e8bd55bc2999ca3ae7aa455eca	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus_Xiphinematobacter; s__uncultured_Verrucomicrobia
74bd3366131058a04b0e13ff2f8bf619	72.0	39.0	53.0	41.0	41.0	34.0	70.0	19.0	73.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Roseiarcus; s__uncultured_bacterium
86735d6fb45ddfdec6c7d7be59b1fd01	37.0	3.0	2.0	10.0	0.0	0.0	12.0	6.0	1.0	47.0	38.0	24.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Acidicapsa; s__Acidicapsa_sp.
4fe6a0736431369ee8433cac3ee8d57c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	30.0	17.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocella; s__uncultured_alpha
268badb0fb722334b8f7677a19c6d8a6	27.0	7.0	7.0	3.0	0.0	0.0	16.0	0.0	6.0	0.0	0.0	7.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus_Koribacter
88906aa53a34799cab5a5db89a6f7b4f	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae
027b8d036312aa7b71e84cd2bba2556f	0.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
82128fa49065be25ef5d459ffe2e6f6f	5.0	0.0	0.0	0.0	0.0	0.0	27.0	1.0	1.0	4.0	7.0	37.0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
35a5f7cd12bf02361a9eda985ace43ed	1.0	0.0	0.0	0.0	2.0	0.0	11.0	5.0	7.0	9.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodopseudomonas
4e113440689108903141445ae7344e16	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	19.0	5.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
e999650064c1ef2bb048ebce65842479	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
af320d5f83b3d1857b9fe5c5e1f766a3	0.0	6.0	0.0	0.0	24.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_eubacterium
54b06a83fa8287692c099f132fc77d62	4.0	4.0	2.0	9.0	2.0	13.0	0.0	2.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__CWT_CU03-E12; g__CWT_CU03-E12; s__uncultured_Bacteroidetes
ccf10a296e53103aa9847b7aad42ba68	0.0	2.0	2.0	0.0	2.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
c3ac02cebb2c1675adb8c6dd1c603987	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	13.0	9.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
54de9edff9cfd2e056bf1e61b5c25fe9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	13.0	4.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella
f4e275bf9fd9274f41234ce758beb1d7	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__WD260; f__WD260; g__WD260; s__uncultured_bacterium
ebc67c6d0d2442cbc712806e6c5bae11	0.0	7.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
cfaed6579e968cace18fb0262c1198b3	0.0	0.0	0.0	0.0	0.0	0.0	6.0	28.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
6e48f8704b26e58272f9e728bd3a4239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured
c1c9d1398ef5614161331e70edc9cbd5	0.0	0.0	0.0	0.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group
6af38b51e2b0ff01c4556fbb079ea434	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	5.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__uncultured_bacterium
c0c00b5d9e4fa61124528283655368ec	0.0	5.0	0.0	0.0	7.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_forest
2eec847efe8b2e755a334dba5a64e4e8	11.0	5.0	6.0	2.0	0.0	0.0	17.0	3.0	5.0	11.0	24.0	42.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_bacterium
8766cbbd0048d8a6db25251edf47c461	14.0	4.0	8.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales
c5a67f0c0f95c6381c90e30b26afab65	5.0	0.0	0.0	0.0	6.0	2.0	5.0	2.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
a0124a203dba78dd2dda9060931b5b58	11.0	19.0	5.0	0.0	49.0	0.0	23.0	0.0	37.0	3.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
e97e2fa237572aaca349c6132c19f8eb	0.0	0.0	0.0	0.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_soil
f45ab105909f6599aace4486fe49cbee	1.0	7.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured
b1e1d33ee499b6792a5fe967a28af6ea	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Plantibacter
f5d8c5da960d3c97dda59803dc678d60	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	2.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
446f4d91458ad89eb4cc9ab5654f3b82	19.0	1.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Occallatibacter; s__uncultured_forest
8c20e7db4b6bb84c0bd845ee746c0fa8	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Bryocella; s__Bryocella_elongata
5d985724fc30cab07cb2698008db1c7d	3.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter
5c8111650fa926fb12ea5e5aa3411235	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	95.0	65.0	5.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured
67f89583e0fb74052ca36b6271a97c04	22.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter
0c38d56e38c8b89bc3ca82dfbdd538d5	0.0	9.0	2.0	8.0	0.0	22.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus_Xiphinematobacter; s__uncultured_soil
1c2c104d12c04ff64f0fb7c8e181c402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_bacterium
084550ce52e15aa095eff9e52f644e90	7.0	3.0	10.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group
5520641b8636980a24c4811a4de6269e	20.0	7.0	2.0	0.0	8.0	0.0	0.0	6.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)
599b5ba5aecb786c7cd18482b47c1c40	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	16.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2
ed595b33a2ab3402d8dbf173c2c64f2b	1.0	0.0	1.0	0.0	5.0	0.0	8.0	3.0	4.0	10.0	0.0	5.0	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_bacterium
d8ce132e589112e38744e2b0d00b0c90	0.0	0.0	0.0	66.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
5c5c8be1e8e5dbf027b8f3daa04b696d	0.0	2.0	1.0	5.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium
6a0cbc307ef672f68635375d10ed6050	0.0	0.0	0.0	0.0	44.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54; s__uncultured_bacterium
